,userId,movieId,rating,timestamp,userIdnew,movieIdnew
31528,230,1673,5.0,1424847299,230,1331
31529,230,1682,5.0,1424847259,230,1337
31530,230,1704,4.0,1424846798,230,1353
31531,230,1732,5.0,1424846972,230,1368
31532,230,1784,5.0,1424846925,230,1394
31533,230,1884,5.0,1424847168,230,1456
31534,230,1961,5.0,1424847304,230,1524
31535,230,2291,4.5,1424847281,230,1814
31536,230,2318,5.0,1424847290,230,1835
31537,230,2329,4.0,1424846877,230,1844
31538,230,2395,5.0,1424847141,230,1906
31539,230,2502,5.0,1424847126,230,2005
31540,230,2542,4.5,1424847156,230,2039
31541,230,2571,3.5,1424846794,230,2063
31542,230,2692,5.0,1424846932,230,2155
31543,230,2762,3.5,1424846800,230,2213
31544,230,2858,5.0,1424846896,230,2289
31545,230,2959,4.5,1424846881,230,2375
31546,230,2997,5.0,1424847117,230,2408
31547,230,3020,5.0,1424847343,230,2427
31548,230,3160,5.0,1424847145,230,2542
31549,230,3275,5.0,1424846967,230,2632
31550,230,3362,4.5,1424847314,230,2689
31551,230,3481,5.0,1424847137,230,2781
31552,230,3535,4.0,1424847310,230,2824
31553,230,3949,5.0,1424847122,230,3158
31554,230,3967,4.5,1424847060,230,3174
31555,230,4011,5.0,1424846912,230,3214
31556,230,4027,5.0,1424847114,230,3229
31557,230,4034,5.0,1424847366,230,3234
31558,230,4226,5.0,1424847121,230,3368
31559,230,4641,4.0,1424847172,230,3645
31560,230,4848,4.0,1424847201,230,3783
31561,230,4878,5.0,1424847194,230,3800
31562,230,4979,5.0,1424847079,230,3861
31563,230,5902,4.5,1424847151,230,4368
31564,230,6016,5.0,1424846802,230,4428
31565,230,6711,4.0,1424847119,230,4760
31566,230,7361,5.0,1424847110,230,5117
31567,230,8533,4.0,1424847049,230,5436
31568,230,8873,3.5,1424847002,230,5569
31569,230,8874,5.0,1424846990,230,5570
31570,230,8949,3.5,1424847278,230,5605
31571,230,27878,4.0,1424847011,230,5961
31572,230,30810,5.0,1424847153,230,5976
31573,230,33166,4.0,1424847029,230,6117
31574,230,33171,4.0,1424847052,230,6118
31575,230,36529,2.5,1424847296,230,6203
31576,230,38061,5.0,1424849051,230,6232
31577,230,38886,5.0,1424847320,230,6237
31578,230,44195,5.0,1424847265,230,6366
31579,230,44665,4.5,1424847206,230,6382
31580,230,46578,4.5,1424846976,230,6447
31581,230,46976,5.0,1424847038,230,6461
31582,230,48560,4.5,1424847322,230,6524
31583,230,48774,3.0,1424846995,230,6535
31584,230,53956,5.0,1424847279,230,6708
31585,230,55269,5.0,1424847268,230,6772
31586,230,56715,5.0,1424847021,230,6830
31587,230,61323,5.0,1424847263,230,7009
31588,230,69122,2.5,1424846833,230,7219
31589,230,69757,4.0,1424846836,230,7246
31590,230,70286,4.0,1424846828,230,7263
31591,230,72998,2.0,1424846823,230,7389
31592,230,79132,5.0,1424846821,230,7552
31593,230,80463,4.5,1424847317,230,7595
31594,230,81591,3.5,1424849047,230,7638
31595,230,89864,3.5,1424847035,230,7874
31596,230,91658,4.0,1424847018,230,7939
31597,230,94959,4.0,1424846943,230,8037
31598,230,97921,5.0,1424847008,230,8154
31599,230,97938,5.0,1424847358,230,8157
31600,230,104841,4.5,1424847187,230,8378
31601,230,106100,5.0,1424846998,230,8413
31602,230,106782,4.5,1424847184,230,8436
31603,230,106920,5.0,1424847108,230,8443
31604,230,109374,5.0,1424846841,230,8506
31605,230,111529,5.0,1424847056,230,8556
31606,230,112183,4.0,1424846845,230,8577
31607,230,112421,5.0,1424847095,230,8584
31608,231,50,5.0,977005387,231,49
31609,231,111,4.0,977005465,231,102
31610,231,296,5.0,977005223,231,267
31611,231,357,4.0,977004911,231,323
31612,231,593,3.0,977005387,231,526
31613,231,608,5.0,977005223,231,536
31614,231,903,4.0,977005465,231,725
31615,231,904,5.0,977005465,231,726
31616,231,908,4.0,977005387,231,730
31617,231,912,3.0,977004911,231,734
31618,231,1089,4.0,977005429,231,881
31619,231,1193,4.0,977004875,231,952
31620,231,1200,3.0,977005465,231,958
31621,231,1213,5.0,977005223,231,970
31622,231,1221,4.0,977004941,231,978
31623,231,1240,5.0,977005465,231,995
31624,231,1252,3.0,977005387,231,1007
31625,231,1267,5.0,977005429,231,1022
31626,231,1617,3.0,977005387,231,1289
31627,231,1625,3.0,977004941,231,1295
31628,231,1834,4.0,977005540,231,1422
31629,231,2183,3.0,977004875,231,1736
31630,231,2762,5.0,977005495,231,2213
31631,231,2858,5.0,977005223,231,2289
31632,231,2952,4.0,977005495,231,2372
31633,231,3481,4.0,977005286,231,2781
31634,231,3515,4.0,977005286,231,2809
31635,231,3546,3.0,977005540,231,2833
31636,231,3751,4.0,977005286,231,3001
31637,231,3897,5.0,977005012,231,3114
31638,231,3911,5.0,977005012,231,3124
31639,231,3948,3.0,977005057,231,3157
31640,232,1,3.0,955088635,232,1
31641,232,11,4.0,955090745,232,11
31642,232,17,5.0,955092905,232,17
31643,232,25,1.0,955092749,232,25
31644,232,32,5.0,955093134,232,32
31645,232,50,5.0,955089337,232,49
31646,232,62,5.0,955093709,232,59
31647,232,95,4.0,955087429,232,88
31648,232,100,5.0,955094079,232,93
31649,232,102,2.0,955091997,232,95
31650,232,105,4.0,955093134,232,98
31651,232,110,5.0,955086825,232,101
31652,232,111,5.0,955092541,232,102
31653,232,126,3.0,955088485,232,115
31654,232,141,3.0,955091364,232,123
31655,232,150,4.0,955092811,232,130
31656,232,151,2.0,955085936,232,131
31657,232,153,4.0,955087749,232,133
31658,232,164,5.0,955086305,232,144
31659,232,208,4.0,955088485,232,185
31660,232,216,4.0,955091261,232,191
31661,232,224,5.0,955090687,232,198
31662,232,235,5.0,955090106,232,208
31663,232,252,4.0,955091068,232,225
31664,232,253,5.0,955094114,232,226
31665,232,260,5.0,955086726,232,233
31666,232,261,5.0,955093421,232,234
31667,232,265,5.0,955084805,232,238
31668,232,275,1.0,955091783,232,248
31669,232,282,4.0,955093785,232,255
31670,232,296,5.0,955089364,232,267
31671,232,314,5.0,955088162,232,281
31672,232,316,4.0,955087429,232,283
31673,232,317,1.0,955089040,232,284
31674,232,329,4.0,955087039,232,295
31675,232,345,5.0,955085082,232,311
31676,232,350,5.0,955086305,232,316
31677,232,356,3.0,955085994,232,322
31678,232,357,5.0,955090612,232,323
31679,232,367,5.0,955089484,232,332
31680,232,368,4.0,955086595,232,333
31681,232,370,4.0,955091737,232,335
31682,232,377,4.0,955086786,232,342
31683,232,379,4.0,955087496,232,344
31684,232,381,3.0,955093560,232,346
31685,232,383,4.0,955086621,232,348
31686,232,405,3.0,955087888,232,358
31687,232,412,5.0,955092697,232,363
31688,232,417,5.0,955090253,232,368
31689,232,420,2.0,955087810,232,371
31690,232,421,2.0,955088228,232,372
31691,232,428,4.0,955093560,232,379
31692,232,432,4.0,955086643,232,382
31693,232,440,4.0,955090442,232,390
31694,232,441,2.0,955090459,232,391
31695,232,444,4.0,955091578,232,394
31696,232,454,5.0,955093134,232,404
31697,232,458,4.0,955086621,232,408
31698,232,463,4.0,955089443,232,412
31699,232,466,3.0,955086058,232,415
31700,232,468,4.0,955091142,232,417
31701,232,473,1.0,955091760,232,422
31702,232,474,4.0,955086757,232,423
31703,232,475,5.0,955093253,232,424
31704,232,480,5.0,955086927,232,428
31705,232,500,4.0,955091142,232,448
31706,232,502,1.0,955087861,232,450
31707,232,505,3.0,955092085,232,452
31708,232,509,4.0,955093282,232,456
31709,232,514,5.0,955090580,232,461
31710,232,515,5.0,955093989,232,462
31711,232,517,4.0,955087200,232,464
31712,232,518,4.0,955091870,232,465
31713,232,520,4.0,955091901,232,467
31714,232,521,5.0,955089638,232,468
31715,232,527,4.0,955085423,232,473
31716,232,529,4.0,955092879,232,475
31717,232,531,5.0,955088998,232,476
31718,232,534,5.0,955092905,232,479
31719,232,537,5.0,955091503,232,482
31720,232,539,5.0,955091068,232,484
31721,232,551,4.0,955090720,232,495
31722,232,552,3.0,955087496,232,496
31723,232,580,4.0,955093756,232,516
31724,232,587,4.0,955090950,232,521
31725,232,588,5.0,955088673,232,522
31726,232,589,3.0,955084924,232,523
31727,232,590,5.0,955086595,232,524
31728,232,592,5.0,955086825,232,525
31729,232,593,5.0,955092379,232,526
31730,232,594,5.0,955088700,232,527
31731,232,595,4.0,955088897,232,528
31732,232,596,5.0,955088700,232,529
31733,232,597,2.0,955084992,232,530
31734,232,599,2.0,955086564,232,531
31735,232,608,5.0,955089337,232,536
31736,232,610,4.0,955086889,232,538
31737,232,647,3.0,955085994,232,561
31738,232,653,4.0,955087069,232,565
31739,232,674,3.0,955088437,232,578
31740,232,707,5.0,955089613,232,599
31741,232,715,4.0,955093684,232,605
31742,232,720,5.0,955088635,232,608
31743,232,733,4.0,955088228,232,616
31744,232,736,4.0,955087308,232,618
31745,232,750,4.0,955085423,232,627
31746,232,761,4.0,955088507,232,635
31747,232,778,5.0,955093134,232,643
31748,232,780,3.0,955086033,232,645
31749,232,788,3.0,955091302,232,653
31750,232,801,4.0,955088998,232,658
31751,232,838,5.0,955090637,232,682
31752,232,848,2.0,955093207,232,690
31753,232,858,5.0,955086697,232,696
31754,232,888,4.0,955088735,232,713
31755,232,898,5.0,955090333,232,720
31756,232,902,4.0,955093253,232,724
31757,232,903,3.0,955086164,232,725
31758,232,904,3.0,955086203,232,726
31759,232,905,5.0,955089938,232,727
31760,232,908,3.0,955092410,232,730
31761,232,909,1.0,955089938,232,731
31762,232,910,2.0,955089364,232,732
31763,232,911,4.0,955086203,232,733
31764,232,912,4.0,955084581,232,734
31765,232,913,4.0,955086164,232,735
31766,232,919,4.0,955088041,232,741
31767,232,920,4.0,955085465,232,742
31768,232,921,4.0,955089975,232,743
31769,232,923,5.0,955092359,232,745
31770,232,924,1.0,955086203,232,746
31771,232,926,4.0,955092436,232,747
31772,232,936,4.0,955090665,232,757
31773,232,940,5.0,955086697,232,761
31774,232,943,5.0,955093560,232,764
31775,232,944,4.0,955092811,232,765
31776,232,945,4.0,955089788,232,766
31777,232,946,3.0,955085965,232,767
31778,232,948,2.0,955093709,232,769
31779,232,949,2.0,955092697,232,770
31780,232,951,4.0,955089729,232,772
31781,232,952,3.0,955088123,232,773
31782,232,953,4.0,955092663,232,774
31783,232,954,5.0,955084884,232,775
31784,232,955,4.0,955090273,232,776
31785,232,961,5.0,955093825,232,780
31786,232,969,5.0,955085936,232,787
31787,232,970,5.0,955090665,232,788
31788,232,971,2.0,955092635,232,789
31789,232,973,4.0,955092599,232,791
31790,232,984,5.0,955091192,232,796
31791,232,1010,1.0,955091192,232,815
31792,232,1013,4.0,955089040,232,818
31793,232,1014,4.0,955089212,232,819
31794,232,1017,3.0,955088998,232,822
31795,232,1019,5.0,955088291,232,824
31796,232,1020,5.0,955091105,232,825
31797,232,1022,4.0,955088673,232,827
31798,232,1032,5.0,955088735,232,837
31799,232,1036,5.0,955086826,232,841
31800,232,1037,5.0,955087713,232,842
31801,232,1059,4.0,955092879,232,858
31802,232,1066,5.0,955089859,232,863
31803,232,1073,3.0,955088187,232,867
31804,232,1078,3.0,955085965,232,870
31805,232,1079,5.0,955089938,232,871
31806,232,1080,3.0,955090186,232,872
31807,232,1081,3.0,955084924,232,873
31808,232,1084,5.0,955089364,232,876
31809,232,1086,3.0,955086203,232,878
31810,232,1089,5.0,955089364,232,881
31811,232,1090,5.0,955093017,232,882
31812,232,1091,4.0,955091919,232,883
31813,232,1092,4.0,955086367,232,884
31814,232,1094,5.0,955085838,232,886
31815,232,1095,4.0,955093061,232,887
31816,232,1097,4.0,955088897,232,889
31817,232,1099,4.0,955092697,232,890
31818,232,1101,5.0,955087069,232,892
31819,232,1103,4.0,955093017,232,893
31820,232,1120,5.0,955093607,232,900
31821,232,1124,1.0,955093913,232,902
31822,232,1125,5.0,955090637,232,903
31823,232,1127,4.0,955085015,232,905
31824,232,1131,5.0,955093253,232,909
31825,232,1132,4.0,955092663,232,910
31826,232,1135,4.0,955091411,232,912
31827,232,1136,5.0,955084521,232,913
31828,232,1161,5.0,955093506,232,923
31829,232,1162,4.0,955090106,232,924
31830,232,1171,1.0,955090297,232,931
31831,232,1172,2.0,955090106,232,932
31832,232,1173,1.0,955094314,232,933
31833,232,1178,4.0,955092410,232,938
31834,232,1179,4.0,955089364,232,939
31835,232,1183,5.0,955085936,232,942
31836,232,1186,4.0,955093160,232,945
31837,232,1193,5.0,955092436,232,952
31838,232,1194,5.0,955090987,232,953
31839,232,1196,4.0,955085465,232,954
31840,232,1197,4.0,955086726,232,955
31841,232,1198,4.0,955084521,232,956
31842,232,1201,4.0,955086564,232,959
31843,232,1203,5.0,955092635,232,961
31844,232,1204,5.0,955085390,232,962
31845,232,1207,5.0,955092599,232,964
31846,232,1208,5.0,955085839,232,965
31847,232,1209,4.0,955086564,232,966
31848,232,1210,4.0,955085902,232,967
31849,232,1211,5.0,955090253,232,968
31850,232,1212,4.0,955086164,232,969
31851,232,1213,4.0,955092479,232,970
31852,232,1214,5.0,955086726,232,971
31853,232,1217,5.0,955085390,232,974
31854,232,1220,4.0,955087091,232,977
31855,232,1221,5.0,955086697,232,978
31856,232,1222,5.0,955085867,232,979
31857,232,1224,5.0,955085423,232,981
31858,232,1225,5.0,955092359,232,982
31859,232,1226,2.0,955090580,232,983
31860,232,1227,5.0,955089443,232,984
31861,232,1228,4.0,955092541,232,985
31862,232,1230,1.0,955089788,232,986
31863,232,1233,5.0,955085423,232,989
31864,232,1234,4.0,955089337,232,990
31865,232,1235,4.0,955090035,232,991
31866,232,1237,5.0,955092359,232,993
31867,232,1238,4.0,955090226,232,994
31868,232,1240,3.0,955084805,232,995
31869,232,1242,5.0,955085839,232,997
31870,232,1243,5.0,955084581,232,998
31871,232,1244,3.0,955090035,232,999
31872,232,1245,5.0,955092749,232,1000
31873,232,1246,5.0,955092931,232,1001
31874,232,1250,4.0,955085423,232,1005
31875,232,1251,1.0,955092879,232,1006
31876,232,1252,5.0,955086164,232,1007
31877,232,1253,5.0,955092839,232,1008
31878,232,1254,5.0,955088041,232,1009
31879,232,1256,4.0,955085390,232,1011
31880,232,1259,4.0,955088041,232,1014
31881,232,1261,4.0,955088123,232,1016
31882,232,1262,4.0,955085465,232,1017
31883,232,1263,5.0,955085867,232,1018
31884,232,1264,5.0,955086203,232,1019
31885,232,1265,4.0,955089893,232,1020
31886,232,1266,5.0,955086527,232,1021
31887,232,1270,5.0,955089827,232,1025
31888,232,1271,5.0,955093345,232,1026
31889,232,1272,5.0,955085867,232,1027
31890,232,1273,5.0,955090035,232,1028
31891,232,1275,4.0,955087200,232,1030
31892,232,1276,4.0,955089788,232,1031
31893,232,1278,5.0,955089859,232,1033
31894,232,1282,5.0,955088735,232,1037
31895,232,1284,4.0,955084721,232,1039
31896,232,1285,4.0,955090442,232,1040
31897,232,1286,4.0,955093965,232,1041
31898,232,1287,4.0,955086697,232,1042
31899,232,1288,5.0,955092905,232,1043
31900,232,1289,4.0,955085839,232,1044
31901,232,1291,4.0,955088071,232,1046
31902,232,1292,5.0,955089938,232,1047
31903,232,1293,5.0,955092635,232,1048
31904,232,1295,4.0,955092956,232,1049
31905,232,1296,4.0,955093644,232,1050
31906,232,1298,5.0,955086033,232,1052
31907,232,1299,5.0,955085423,232,1053
31908,232,1300,5.0,955092565,232,1054
31909,232,1302,5.0,955092931,232,1056
31910,232,1303,5.0,955088041,232,1057
31911,232,1304,5.0,955086527,232,1058
31912,232,1305,5.0,955093398,232,1059
31913,232,1307,4.0,955089975,232,1061
31914,232,1333,2.0,955084884,232,1079
31915,232,1356,5.0,955088187,232,1101
31916,232,1358,5.0,955092479,232,1103
31917,232,1370,4.0,955087069,232,1111
31918,232,1371,4.0,955088437,232,1112
31919,232,1372,4.0,955087130,232,1113
31920,232,1373,4.0,955087688,232,1114
31921,232,1374,3.0,955086889,232,1115
31922,232,1375,5.0,955088228,232,1116
31923,232,1376,4.0,955086826,232,1117
31924,232,1377,4.0,955087200,232,1118
31925,232,1380,3.0,955090687,232,1121
31926,232,1381,3.0,955084521,232,1122
31927,232,1387,5.0,955086757,232,1126
31928,232,1388,3.0,955087638,232,1127
31929,232,1391,3.0,955086033,232,1130
31930,232,1393,4.0,955092784,232,1132
31931,232,1394,4.0,955089938,232,1133
31932,232,1395,4.0,955090552,232,1134
31933,232,1396,4.0,955089443,232,1135
31934,232,1401,5.0,955093282,232,1139
31935,232,1408,5.0,955085902,232,1144
31936,232,1409,3.0,955091364,232,1145
31937,232,1411,5.0,955092663,232,1147
31938,232,1419,5.0,955092720,232,1153
31939,232,1441,4.0,955091015,232,1168
31940,232,1455,5.0,955090226,232,1178
31941,232,1459,2.0,955086367,232,1182
31942,232,1485,4.0,955091068,232,1200
31943,232,1500,5.0,955089466,232,1210
31944,232,1513,5.0,955091192,232,1217
31945,232,1527,4.0,955087200,232,1225
31946,232,1541,4.0,955091192,232,1232
31947,232,1544,4.0,955087283,232,1235
31948,232,1552,3.0,955088368,232,1240
31949,232,1562,5.0,955087861,232,1244
31950,232,1569,4.0,955090919,232,1248
31951,232,1580,5.0,955086826,232,1254
31952,232,1587,5.0,955087200,232,1260
31953,232,1590,4.0,955086434,232,1263
31954,232,1597,5.0,955086367,232,1270
31955,232,1608,4.0,955087343,232,1280
31956,232,1610,4.0,955086786,232,1282
31957,232,1614,4.0,955091643,232,1286
31958,232,1617,4.0,955086203,232,1289
31959,232,1646,4.0,955091870,232,1311
31960,232,1663,4.0,955090253,232,1323
31961,232,1676,3.0,955087016,232,1333
31962,232,1682,3.0,955092956,232,1337
31963,232,1690,4.0,955087343,232,1344
31964,232,1693,5.0,955093183,232,1346
31965,232,1703,4.0,955091578,232,1352
31966,232,1704,4.0,955092720,232,1353
31967,232,1711,5.0,955086367,232,1355
31968,232,1721,4.0,955093684,232,1360
31969,232,1735,4.0,955084955,232,1371
31970,232,1772,4.0,955087713,232,1390
31971,232,1810,4.0,955093447,232,1411
31972,232,1827,5.0,955092224,232,1419
31973,232,1876,4.0,955087069,232,1450
31974,232,1885,4.0,955090226,232,1457
31975,232,1894,4.0,955091436,232,1464
31976,232,1918,3.0,955089578,232,1482
31977,232,1923,5.0,955090442,232,1487
31978,232,1925,5.0,955086033,232,1489
31979,232,1931,5.0,955088071,232,1494
31980,232,1935,5.0,955084805,232,1498
31981,232,1939,5.0,955085390,232,1502
31982,232,1940,5.0,955092839,232,1503
31983,232,1941,4.0,955093684,232,1504
31984,232,1942,4.0,955092663,232,1505
31985,232,1944,4.0,955085465,232,1507
31986,232,1948,5.0,955089998,232,1511
31987,232,1949,5.0,955092541,232,1512
31988,232,1950,2.0,955086164,232,1513
31989,232,1952,5.0,955093017,232,1515
31990,232,1953,5.0,955092749,232,1516
31991,232,1955,3.0,955093231,232,1518
31992,232,1956,3.0,955092931,232,1519
31993,232,1957,5.0,955093160,232,1520
31994,232,1958,4.0,955091261,232,1521
31995,232,1959,4.0,955093879,232,1522
31996,232,1960,4.0,955085465,232,1523
31997,232,1961,3.0,955092905,232,1524
31998,232,1962,3.0,955092879,232,1525
31999,232,1964,3.0,955086203,232,1527
32000,232,1965,5.0,955090612,232,1528
32001,232,1967,5.0,955088397,232,1530
32002,232,1968,5.0,955090155,232,1531
32003,232,2000,4.0,955086853,232,1563
32004,232,2001,4.0,955089551,232,1564
32005,232,2002,4.0,955087343,232,1565
32006,232,2006,4.0,955087283,232,1569
32007,232,2012,3.0,955086621,232,1575
32008,232,2013,3.0,955087224,232,1576
32009,232,2019,5.0,955086697,232,1582
32010,232,2020,5.0,955092599,232,1583
32011,232,2022,3.0,955093380,232,1585
32012,232,2023,4.0,955087162,232,1586
32013,232,2025,4.0,955093330,232,1588
32014,232,2028,4.0,955086726,232,1591
32015,232,2046,5.0,955088342,232,1608
32016,232,2054,4.0,955088397,232,1616
32017,232,2059,4.0,955089096,232,1621
32018,232,2064,5.0,955089998,232,1625
32019,232,2065,1.0,955093160,232,1626
32020,232,2067,1.0,955085867,232,1628
32021,232,2070,5.0,955093476,232,1631
32022,232,2076,4.0,955086203,232,1637
32023,232,2087,4.0,955088673,232,1648
32024,232,2088,4.0,955088456,232,1649
32025,232,2094,4.0,955087383,232,1655
32026,232,2096,5.0,955088735,232,1657
32027,232,2099,5.0,955088291,232,1660
32028,232,2100,4.0,955090383,232,1661
32029,232,2102,5.0,955088700,232,1663
32030,232,2105,5.0,955088291,232,1666
32031,232,2106,5.0,955086033,232,1667
32032,232,2108,4.0,955090489,232,1669
32033,232,2109,5.0,955090803,232,1670
32034,232,2110,5.0,955089551,232,1671
32035,232,2111,5.0,955091068,232,1672
32036,232,2112,5.0,955089466,232,1673
32037,232,2115,4.0,955087091,232,1676
32038,232,2116,4.0,955088124,232,1677
32039,232,2117,4.0,955094079,232,1678
32040,232,2130,4.0,955089413,232,1689
32041,232,2133,4.0,955085053,232,1692
32042,232,2138,4.0,955088673,232,1697
32043,232,2139,3.0,955088735,232,1698
32044,232,2140,5.0,955089075,232,1699
32045,232,2143,5.0,955088397,232,1702
32046,232,2144,5.0,955090333,232,1703
32047,232,2145,4.0,955090637,232,1704
32048,232,2150,5.0,955090383,232,1709
32049,232,2161,4.0,955088368,232,1717
32050,232,2162,3.0,955088507,232,1718
32051,232,2173,5.0,955088342,232,1728
32052,232,2174,5.0,955090155,232,1729
32053,232,2193,5.0,955087284,232,1744
32054,232,2194,5.0,955086826,232,1745
32055,232,2202,4.0,955085936,232,1750
32056,232,2238,5.0,955089938,232,1768
32057,232,2241,4.0,955091826,232,1771
32058,232,2243,3.0,955090383,232,1772
32059,232,2245,4.0,955090950,232,1774
32060,232,2247,4.0,955090783,232,1776
32061,232,2248,4.0,955089975,232,1777
32062,232,2252,5.0,955094055,232,1780
32063,232,2253,3.0,955087749,232,1781
32064,232,2259,4.0,955091870,232,1786
32065,232,2262,3.0,955093859,232,1789
32066,232,2285,1.0,955093785,232,1808
32067,232,2287,3.0,955085902,232,1810
32068,232,2288,5.0,955087039,232,1811
32069,232,2289,5.0,955089827,232,1812
32070,232,2291,4.0,955093061,232,1814
32071,232,2300,4.0,955089827,232,1820
32072,232,2303,2.0,955092479,232,1823
32073,232,2312,4.0,955093785,232,1830
32074,232,2313,5.0,955093183,232,1831
32075,232,2321,5.0,955090405,232,1837
32076,232,2324,5.0,955089757,232,1840
32077,232,2335,1.0,955091621,232,1849
32078,232,2336,5.0,955092697,232,1850
32079,232,2345,4.0,955093476,232,1857
32080,232,2348,2.0,955092541,232,1860
32081,232,2352,5.0,955093207,232,1864
32082,232,2353,4.0,955086889,232,1865
32083,232,2362,1.0,955085171,232,1873
32084,232,2363,4.0,955087016,232,1874
32085,232,2365,1.0,955087383,232,1876
32086,232,2366,5.0,955086757,232,1877
32087,232,2367,4.0,955087284,232,1878
32088,232,2369,4.0,955091503,232,1880
32089,232,2370,4.0,955087496,232,1881
32090,232,2371,2.0,955090489,232,1882
32091,232,2374,3.0,955091578,232,1885
32092,232,2375,2.0,955091411,232,1886
32093,232,2379,3.0,955091978,232,1890
32094,232,2389,4.0,955089613,232,1900
32095,232,2393,4.0,955087343,232,1904
32096,232,2395,4.0,955084924,232,1906
32097,232,2398,4.0,955093017,232,1909
32098,232,2399,1.0,955088252,232,1910
32099,232,2405,4.0,955087496,232,1916
32100,232,2406,5.0,955086995,232,1917
32101,232,2407,3.0,955090531,232,1918
32102,232,2414,4.0,955086394,232,1925
32103,232,2416,4.0,955084955,232,1927
32104,232,2420,1.0,955093736,232,1931
32105,232,2421,1.0,955087688,232,1932
32106,232,2422,1.0,955087830,232,1933
32107,232,2424,4.0,955090783,232,1935
32108,232,2427,5.0,955085902,232,1937
32109,232,2430,3.0,955088228,232,1940
32110,232,2450,1.0,955088535,232,1959
32111,232,2453,5.0,955094036,232,1961
32112,232,2463,3.0,955090155,232,1971
32113,232,2467,5.0,955086227,232,1974
32114,232,2468,4.0,955087749,232,1975
32115,232,2469,5.0,955091105,232,1976
32116,232,2470,5.0,955090826,232,1977
32117,232,2471,3.0,955088485,232,1978
32118,232,2474,5.0,955085082,232,1981
32119,232,2476,3.0,955085994,232,1983
32120,232,2478,4.0,955086643,232,1984
32121,232,2490,5.0,955086853,232,1993
32122,232,2524,3.0,955087343,232,2022
32123,232,2527,4.0,955086595,232,2025
32124,232,2528,4.0,955087200,232,2026
32125,232,2531,2.0,955087665,232,2029
32126,232,2532,4.0,955087130,232,2030
32127,232,2533,2.0,955087130,232,2031
32128,232,2539,3.0,955091364,232,2036
32129,232,2551,5.0,955093965,232,2045
32130,232,2598,4.0,955091142,232,2082
32131,232,2605,4.0,955085082,232,2085
32132,232,2615,3.0,955088342,232,2093
32133,232,2616,3.0,955087284,232,2094
32134,232,2617,4.0,955087778,232,2095
32135,232,2622,5.0,955091192,232,2099
32136,232,2628,4.0,955087162,232,2104
32137,232,2629,4.0,955091783,232,2105
32138,232,2640,5.0,955086927,232,2115
32139,232,2641,5.0,955088342,232,2116
32140,232,2642,3.0,955087778,232,2117
32141,232,2643,3.0,955087888,232,2118
32142,232,2657,1.0,955091015,232,2130
32143,232,2659,5.0,955090489,232,2131
32144,232,2662,4.0,955085902,232,2134
32145,232,2669,4.0,955086033,232,2137
32146,232,2671,4.0,955090850,232,2139
32147,232,2688,4.0,955093825,232,2151
32148,232,2716,5.0,955089975,232,2174
32149,232,2717,3.0,955091710,232,2175
32150,232,2724,3.0,955085127,232,2182
32151,232,2728,5.0,955092512,232,2186
32152,232,2729,4.0,955093134,232,2187
32153,232,2730,1.0,955093034,232,2188
32154,232,2731,2.0,955092512,232,2189
32155,232,2732,2.0,955092635,232,2190
32156,232,2734,4.0,955094187,232,2192
32157,232,2735,1.0,955087638,232,2193
32158,232,2736,4.0,955091041,232,2194
32159,232,2739,4.0,955093476,232,2196
32160,232,2741,1.0,955087429,232,2197
32161,232,2745,5.0,955092956,232,2198
32162,232,2746,4.0,955090868,232,2199
32163,232,2747,4.0,955091282,232,2200
32164,232,2748,3.0,955087861,232,2201
32165,232,2750,5.0,955090552,232,2203
32166,232,2762,3.0,955084776,232,2213
32167,232,2779,4.0,955091105,232,2225
32168,232,2791,5.0,955089938,232,2236
32169,232,2792,4.0,955091578,232,2237
32170,232,2797,4.0,955089893,232,2242
32171,232,2802,4.0,955087224,232,2247
32172,232,2815,4.0,955087810,232,2257
32173,232,2816,2.0,955086078,232,2258
32174,232,2822,4.0,955088437,232,2262
32175,232,2851,3.0,955088535,232,2283
32176,232,2857,5.0,955088785,232,2288
32177,232,2858,5.0,955089757,232,2289
32178,232,2859,5.0,955092165,232,2290
32179,232,2860,3.0,955091041,232,2291
32180,232,2863,5.0,955090127,232,2294
32181,232,2871,4.0,955088124,232,2301
32182,232,2872,5.0,955086786,232,2302
32183,232,2899,4.0,955088124,232,2326
32184,232,2904,3.0,955093380,232,2331
32185,232,2915,4.0,955090297,232,2338
32186,232,2916,4.0,955088124,232,2339
32187,232,2917,5.0,955089443,232,2340
32188,232,2918,2.0,955089827,232,2341
32189,232,2919,5.0,955092599,232,2342
32190,232,2926,4.0,955090919,232,2349
32191,232,2929,3.0,955093859,232,2352
32192,232,2932,4.0,955092663,232,2354
32193,232,2938,5.0,955092931,232,2358
32194,232,2941,3.0,955086033,232,2361
32195,232,2944,4.0,955085839,232,2364
32196,232,2946,2.0,955090035,232,2366
32197,232,2947,4.0,955086757,232,2367
32198,232,2948,4.0,955086786,232,2368
32199,232,2949,4.0,955086826,232,2369
32200,232,2950,3.0,955088485,232,2370
32201,232,2951,4.0,955086564,232,2371
32202,232,2968,5.0,955088162,232,2381
32203,232,2970,4.0,955088071,232,2383
32204,232,2973,4.0,955089757,232,2386
32205,232,2985,5.0,955087069,232,2397
32206,232,2986,3.0,955087810,232,2398
32207,232,2987,5.0,955088162,232,2399
